Datetime,open,high,low,close,volume
2025-12-04 11:55:00,998.2000122070312,999.9000244140624,998.0,998.5,204204
2025-12-04 12:00:00,998.7999877929688,999.0999755859376,998.4000244140624,998.5999755859376,90359
2025-12-04 12:05:00,998.5999755859376,999.2999877929688,998.0999755859376,998.0999755859376,94252
2025-12-04 12:10:00,998.4000244140624,998.4000244140624,997.0,997.0999755859376,114594
2025-12-04 12:15:00,997.2999877929688,997.7000122070312,996.7999877929688,997.0,87827
2025-12-04 12:20:00,997.0,997.2999877929688,996.2999877929688,997.0,108006
2025-12-04 12:25:00,997.0,997.9000244140624,996.9000244140624,997.2999877929688,75868
2025-12-04 12:30:00,997.2000122070312,997.7999877929688,997.2000122070312,997.2000122070312,64994
2025-12-04 12:35:00,997.2999877929688,997.5,997.0,997.2999877929688,73113
2025-12-04 12:40:00,997.2999877929688,997.7000122070312,996.5,997.4000244140624,85591
2025-12-04 12:45:00,997.4000244140624,997.4000244140624,995.4000244140624,995.7999877929688,183273
2025-12-04 12:50:00,995.7000122070312,996.5,995.5,996.0,226888
2025-12-04 12:55:00,995.7000122070312,996.4000244140624,995.5,996.0,149683
2025-12-04 13:00:00,996.0,996.0,995.0999755859376,995.5,224584
2025-12-04 13:05:00,995.7999877929688,995.9000244140624,995.0999755859376,995.5999755859376,108433
2025-12-04 13:10:00,995.5999755859376,996.0,995.2999877929688,995.7000122070312,145550
2025-12-04 13:15:00,995.7000122070312,995.9000244140624,994.7999877929688,995.0,202739
2025-12-04 13:20:00,995.0,996.7999877929688,994.7000122070312,996.4000244140624,122763
2025-12-04 13:25:00,996.7000122070312,997.5,996.2999877929688,996.5,150898
2025-12-04 13:30:00,996.4000244140624,997.2000122070312,994.9000244140624,994.9000244140624,176004
2025-12-04 13:35:00,994.9000244140624,995.0999755859376,993.7000122070312,994.2999877929688,166964
2025-12-04 13:40:00,994.4000244140624,994.5,993.5999755859376,993.9000244140624,115487
2025-12-04 13:45:00,993.9000244140624,994.2000122070312,993.5999755859376,994.0,105611
2025-12-04 13:50:00,993.9000244140624,994.2000122070312,993.0,993.2000122070312,158430
2025-12-04 13:55:00,993.0999755859376,994.0999755859376,993.0,993.0999755859376,134806
2025-12-04 14:00:00,993.0999755859376,993.9000244140624,993.0,993.5999755859376,113347
2025-12-04 14:05:00,993.7000122070312,995.0,993.0999755859376,994.7999877929688,387889
2025-12-04 14:10:00,994.7000122070312,995.7000122070312,994.2000122070312,994.2000122070312,275034
2025-12-04 14:15:00,994.2000122070312,994.7999877929688,994.0,994.2000122070312,95143
2025-12-04 14:20:00,994.2999877929688,994.9000244140624,994.0,994.7000122070312,106455
2025-12-04 14:25:00,994.7000122070312,995.2000122070312,994.4000244140624,994.9000244140624,137483
2025-12-04 14:30:00,995.0,995.2999877929688,994.5,994.7999877929688,116111
2025-12-04 14:35:00,994.7999877929688,995.0,994.0,994.7000122070312,216046
2025-12-04 14:40:00,994.7000122070312,995.0,994.5,994.5999755859376,334420
2025-12-04 14:45:00,994.5,995.0999755859376,994.0999755859376,994.5,427117
2025-12-04 14:50:00,994.2000122070312,995.2000122070312,994.0999755859376,994.7999877929688,211859
2025-12-04 14:55:00,994.9000244140624,995.7999877929688,994.7999877929688,995.2000122070312,167417
2025-12-04 15:00:00,995.0999755859376,996.7999877929688,995.0999755859376,996.7999877929688,444918
2025-12-04 15:05:00,996.7999877929688,997.0,996.0999755859376,996.0999755859376,496274
2025-12-04 15:10:00,996.2000122070312,997.5999755859376,996.0999755859376,996.7999877929688,582791
2025-12-04 15:15:00,996.7999877929688,998.2000122070312,995.7999877929688,998.0999755859376,446051
2025-12-04 15:20:00,998.2000122070312,998.9000244140624,997.9000244140624,998.5999755859376,457945
2025-12-04 15:25:00,998.7000122070312,999.7000122070312,997.0999755859376,997.2000122070312,322419
2025-12-05 09:15:00,992.4000244140624,996.2999877929688,991.9000244140624,995.5,0
2025-12-05 09:20:00,995.9000244140624,997.0,994.5999755859376,995.5,212766
2025-12-05 09:25:00,995.5999755859376,996.0,994.2999877929688,994.5,152637
2025-12-05 09:30:00,994.9000244140624,995.4000244140624,993.7000122070312,994.9000244140624,159616
2025-12-05 09:35:00,995.2999877929688,996.0,994.5999755859376,995.5,111287
2025-12-05 09:40:00,995.7000122070312,996.0,995.0999755859376,995.5,95734
2025-12-05 09:45:00,995.9000244140624,997.7000122070312,995.4000244140624,997.2999877929688,166080
2025-12-05 09:50:00,997.5,998.0,996.9000244140624,997.4000244140624,112329
2025-12-05 09:55:00,997.5,997.7999877929688,996.5999755859376,997.0999755859376,101805
2025-12-05 10:00:00,997.2000122070312,1002.2000122070312,996.7000122070312,1001.0,285603
2025-12-05 10:05:00,1000.7999877929688,1002.0,999.0999755859376,1001.7999877929688,223854
2025-12-05 10:10:00,1001.9000244140624,1002.0999755859376,1000.7999877929688,1001.2000122070312,248391
2025-12-05 10:15:00,1001.2000122070312,1003.5999755859376,1001.2000122070312,1002.5999755859376,227198
2025-12-05 10:20:00,1002.5999755859376,1003.0999755859376,1001.5,1001.7000122070312,153438
2025-12-05 10:25:00,1001.7000122070312,1002.2999877929688,999.0999755859376,999.5,121270
2025-12-05 10:30:00,999.5999755859376,1001.7000122070312,998.2000122070312,1000.2999877929688,213570
2025-12-05 10:35:00,1000.5,1001.5999755859376,1000.0999755859376,1001.0999755859376,198624
2025-12-05 10:40:00,1001.4000244140624,1004.7999877929688,1000.7999877929688,1004.2999877929688,191561
2025-12-05 10:45:00,1004.2999877929688,1007.5,1004.2000122070312,1007.2000122070312,412897
2025-12-05 10:50:00,1007.0999755859376,1007.5,1006.0,1006.4000244140624,192381
2025-12-05 10:55:00,1006.4000244140624,1006.9000244140624,1005.0999755859376,1006.0,114646
2025-12-05 11:00:00,1005.7000122070312,1008.0,1005.7000122070312,1006.7999877929688,193074
2025-12-05 11:05:00,1006.5999755859376,1006.7999877929688,1004.7999877929688,1005.5,74289
2025-12-05 11:10:00,1005.2999877929688,1005.7999877929688,1004.0999755859376,1004.2000122070312,94643
2025-12-05 11:15:00,1004.5,1004.5999755859376,1002.5,1002.5999755859376,63318
2025-12-05 11:20:00,1002.9000244140624,1004.4000244140624,1002.7000122070312,1003.2000122070312,55414
2025-12-05 11:25:00,1003.4000244140624,1005.0,1003.2000122070312,1003.9000244140624,75319
2025-12-05 11:30:00,1003.9000244140624,1004.2999877929688,1003.0,1003.7999877929688,71078
2025-12-05 11:35:00,1003.9000244140624,1005.5,1003.7000122070312,1004.9000244140624,126281
2025-12-05 11:40:00,1005.0,1005.2000122070312,1003.7999877929688,1004.4000244140624,62680
2025-12-05 11:45:00,1004.4000244140624,1004.5,1003.0999755859376,1003.5,88889
2025-12-05 11:50:00,1003.5,1004.9000244140624,1003.5,1003.9000244140624,51911
2025-12-05 11:55:00,1003.9000244140624,1004.7000122070312,1003.7000122070312,1004.2000122070312,49805
2025-12-05 12:00:00,1004.2000122070312,1004.5999755859376,1003.7999877929688,1004.5999755859376,49321
2025-12-05 12:05:00,1004.5,1004.5999755859376,1004.0,1004.4000244140624,56168
2025-12-05 12:10:00,1004.5999755859376,1004.5999755859376,1002.7999877929688,1003.0,128559
2025-12-05 12:15:00,1003.0999755859376,1004.5999755859376,1002.7999877929688,1004.0999755859376,96081
2025-12-05 12:20:00,1004.0999755859376,1004.7999877929688,1004.0,1004.5,71870
2025-12-05 12:25:00,1004.5,1005.2999877929688,1004.5,1004.7000122070312,91637
2025-12-05 12:30:00,1004.7000122070312,1006.7999877929688,1004.7000122070312,1006.5,88749
2025-12-05 12:35:00,1006.5,1007.5,1006.0999755859376,1006.5,133590
2025-12-05 12:40:00,1006.5,1007.0,1005.4000244140624,1006.5999755859376,84242
2025-12-05 12:45:00,1006.2999877929688,1006.7999877929688,1005.0999755859376,1005.5999755859376,64308
2025-12-05 12:50:00,1005.5999755859376,1005.9000244140624,1005.0,1005.7000122070312,99259
2025-12-05 12:55:00,1005.2999877929688,1005.7999877929688,1005.0,1005.0,57320
2025-12-05 13:00:00,1005.2999877929688,1005.7999877929688,1005.0,1005.0999755859376,51682
2025-12-05 13:05:00,1005.0999755859376,1005.4000244140624,1005.0,1005.2999877929688,49284
2025-12-05 13:10:00,1005.2999877929688,1005.2999877929688,1003.7000122070312,1004.2000122070312,81990
2025-12-05 13:15:00,1004.2000122070312,1004.5999755859376,1004.0,1004.5,44758
2025-12-05 13:20:00,1004.5,1005.0,1003.7000122070312,1004.0999755859376,145676
2025-12-05 13:25:00,1004.0999755859376,1004.5999755859376,1003.2000122070312,1003.2000122070312,127296
2025-12-05 13:30:00,1003.0999755859376,1003.7999877929688,1003.0,1003.4000244140624,61226
2025-12-05 13:35:00,1003.9000244140624,1004.4000244140624,1003.2000122070312,1003.5999755859376,168741
2025-12-05 13:40:00,1003.5999755859376,1003.7000122070312,1003.0,1003.2000122070312,63695
2025-12-05 13:45:00,1003.2000122070312,1003.5,1002.2000122070312,1002.5999755859376,118911
2025-12-05 13:50:00,1002.5999755859376,1003.0,1001.4000244140624,1001.9000244140624,123415
2025-12-05 13:55:00,1001.9000244140624,1002.9000244140624,1001.5999755859376,1001.7000122070312,139953
2025-12-05 14:00:00,1002.0,1002.7999877929688,1001.5999755859376,1002.0999755859376,97350
2025-12-05 14:05:00,1002.5,1002.5,1001.2999877929688,1001.5999755859376,162265
2025-12-05 14:10:00,1001.7000122070312,1003.5999755859376,1001.5,1001.5999755859376,192574
2025-12-05 14:15:00,1002.0,1002.0,1001.0,1001.2999877929688,90258
2025-12-05 14:20:00,1001.2999877929688,1001.5999755859376,1000.5,1000.7000122070312,122877
2025-12-05 14:25:00,1000.7000122070312,1001.5,1000.5,1000.7000122070312,63358
2025-12-05 14:30:00,1001.0,1001.0,1000.2000122070312,1000.7999877929688,50498
2025-12-05 14:35:00,1000.7999877929688,1000.9000244140624,1000.0,1000.5,109378
2025-12-05 14:40:00,1000.5,1001.0,999.7999877929688,1000.7000122070312,112867
2025-12-05 14:45:00,1000.7000122070312,1001.0,999.5,1000.5999755859376,131541
2025-12-05 14:50:00,1000.5999755859376,1002.0,1000.4000244140624,1001.7000122070312,135231
2025-12-05 14:55:00,1001.7000122070312,1002.7000122070312,1001.0,1002.4000244140624,141753
2025-12-05 15:00:00,1002.4000244140624,1003.7000122070312,1002.4000244140624,1003.4000244140624,412624
2025-12-05 15:05:00,1003.2999877929688,1003.7000122070312,1003.0,1003.2999877929688,450308
2025-12-05 15:10:00,1003.2999877929688,1003.4000244140624,1003.0,1003.2999877929688,384002
2025-12-05 15:15:00,1003.2999877929688,1003.9000244140624,1003.0999755859376,1003.7000122070312,400468
2025-12-05 15:20:00,1003.5999755859376,1003.9000244140624,1003.0,1003.7000122070312,415219
2025-12-05 15:25:00,1003.5999755859376,1003.7000122070312,1000.9000244140624,1003.2999877929688,356864
2025-12-08 09:15:00,998.0,1000.2999877929688,997.7999877929688,1000.0999755859376,0
2025-12-08 09:20:00,999.7999877929688,1001.5999755859376,999.7000122070312,1000.2000122070312,392240
2025-12-08 09:25:00,1000.0,1000.0,998.5999755859376,999.2000122070312,154445
2025-12-08 09:30:00,999.0999755859376,1000.5999755859376,998.4000244140624,1000.2999877929688,146324
2025-12-08 09:35:00,1000.2000122070312,1000.4000244140624,999.2000122070312,999.7000122070312,177708
2025-12-08 09:40:00,999.7000122070312,1001.7999877929688,999.5,1001.0999755859376,116839
2025-12-08 09:45:00,1001.0,1001.5,1000.0,1000.7000122070312,97602
2025-12-08 09:50:00,1000.7999877929688,1001.7000122070312,1000.5999755859376,1000.5999755859376,84177
2025-12-08 09:55:00,1000.5999755859376,1002.0,1000.5999755859376,1001.7000122070312,139981
2025-12-08 10:00:00,1001.7999877929688,1002.5,1001.0999755859376,1001.9000244140624,134671
2025-12-08 10:05:00,1002.0,1002.7999877929688,1001.7000122070312,1002.7000122070312,105658
2025-12-08 10:10:00,1002.5,1003.7999877929688,1002.0,1003.7000122070312,158578
2025-12-08 10:15:00,1003.7000122070312,1004.2999877929688,1002.2999877929688,1003.2000122070312,134350
2025-12-08 10:20:00,1003.0999755859376,1003.9000244140624,1002.5999755859376,1003.7000122070312,79048
2025-12-08 10:25:00,1003.7999877929688,1003.7999877929688,1003.0,1003.2000122070312,70898
2025-12-08 10:30:00,1003.5999755859376,1003.5999755859376,1002.2000122070312,1002.5,106433
2025-12-08 10:35:00,1002.5999755859376,1002.5999755859376,1002.0,1002.0,68727
2025-12-08 10:40:00,1002.0,1003.5,1002.0,1002.7999877929688,103453
2025-12-08 10:45:00,1002.9000244140624,1003.0999755859376,1002.0999755859376,1002.4000244140624,63545
2025-12-08 10:50:00,1002.5999755859376,1003.0999755859376,1002.4000244140624,1003.0999755859376,87940
2025-12-08 10:55:00,1003.0999755859376,1004.0,1002.9000244140624,1003.4000244140624,85792
2025-12-08 11:00:00,1003.4000244140624,1003.7000122070312,1002.5,1002.7000122070312,101074
2025-12-08 11:05:00,1002.7000122070312,1002.9000244140624,1001.4000244140624,1002.0,142016
2025-12-08 11:10:00,1002.0,1003.0999755859376,1001.7999877929688,1002.5999755859376,152163
2025-12-08 11:15:00,1002.5999755859376,1002.9000244140624,1002.0,1002.5,87426
2025-12-08 11:20:00,1002.5,1002.9000244140624,1002.2000122070312,1002.9000244140624,76141
2025-12-08 11:25:00,1002.9000244140624,1003.2000122070312,1001.5,1002.0999755859376,123787
2025-12-08 11:30:00,1002.0999755859376,1002.7000122070312,1000.9000244140624,1001.4000244140624,202594
2025-12-08 11:35:00,1001.5,1002.4000244140624,1001.2000122070312,1001.9000244140624,95039
2025-12-08 11:40:00,1002.0,1003.0,1001.7999877929688,1002.9000244140624,152290
2025-12-08 11:45:00,1002.9000244140624,1004.0,1002.7000122070312,1003.7999877929688,123749
2025-12-08 11:50:00,1003.9000244140624,1004.7000122070312,1003.5999755859376,1004.0999755859376,102401
2025-12-08 11:55:00,1004.0999755859376,1004.9000244140624,1003.7999877929688,1004.7000122070312,97634
2025-12-08 12:00:00,1004.9000244140624,1005.0,1004.0999755859376,1004.7000122070312,91976
2025-12-08 12:05:00,1004.7999877929688,1005.0,1004.4000244140624,1004.9000244140624,82885
2025-12-08 12:10:00,1004.9000244140624,1005.0,1003.7000122070312,1004.0999755859376,113098
2025-12-08 12:15:00,1003.5999755859376,1005.0,1003.5999755859376,1004.9000244140624,163135
2025-12-08 12:20:00,1004.7000122070312,1005.0999755859376,1004.4000244140624,1005.0,100373
2025-12-08 12:25:00,1004.9000244140624,1005.0,1003.7000122070312,1003.9000244140624,75776
2025-12-08 12:30:00,1003.9000244140624,1004.0,1002.7000122070312,1003.4000244140624,133552
2025-12-08 12:35:00,1003.4000244140624,1004.5999755859376,1003.2000122070312,1003.7999877929688,67283
2025-12-08 12:40:00,1004.2000122070312,1004.2000122070312,1002.7000122070312,1002.9000244140624,158260
2025-12-08 12:45:00,1002.9000244140624,1004.2000122070312,1002.7999877929688,1004.2000122070312,77799
2025-12-08 12:50:00,1004.2999877929688,1004.9000244140624,1004.0,1004.7000122070312,70212
2025-12-08 12:55:00,1004.5999755859376,1005.0,1004.5,1005.0,110600
2025-12-08 13:00:00,1005.0,1005.5,1004.9000244140624,1005.4000244140624,364482
2025-12-08 13:05:00,1005.4000244140624,1006.5,1005.2999877929688,1005.5,130427
2025-12-08 13:10:00,1005.4000244140624,1006.5,1005.0,1005.7000122070312,121417
2025-12-08 13:15:00,1005.7999877929688,1005.9000244140624,1004.0999755859376,1004.2000122070312,173164
2025-12-08 13:20:00,1004.0999755859376,1004.2999877929688,1002.0,1002.0999755859376,219101
2025-12-08 13:25:00,1002.0,1002.4000244140624,1000.0,1000.9000244140624,152368
2025-12-08 13:30:00,1001.0,1001.2999877929688,998.7000122070312,999.7999877929688,155777
2025-12-08 13:35:00,999.7999877929688,999.7999877929688,998.5999755859376,999.2000122070312,174265
2025-12-08 13:40:00,999.2000122070312,1000.9000244140624,998.7999877929688,1000.4000244140624,150875
2025-12-08 13:45:00,1000.7000122070312,1001.7000122070312,1000.4000244140624,1001.2999877929688,152043
2025-12-08 13:50:00,1001.2000122070312,1001.5,1000.7000122070312,1001.5,74076
2025-12-08 13:55:00,1001.4000244140624,1001.5,1000.7000122070312,1001.2999877929688,89860
2025-12-08 14:00:00,1001.2000122070312,1001.2000122070312,999.7999877929688,1000.5,109318
2025-12-08 14:05:00,1000.5999755859376,1001.5,1000.5,1001.4000244140624,114012
2025-12-08 14:10:00,1001.4000244140624,1001.7000122070312,1000.0,1000.0999755859376,198009
2025-12-08 14:15:00,1000.2000122070312,1000.5999755859376,998.9000244140624,1000.5999755859376,489427
2025-12-08 14:20:00,1000.2999877929688,1001.7999877929688,1000.2999877929688,1001.0,132234
2025-12-08 14:25:00,1001.0,1001.2999877929688,1000.5,1001.0999755859376,117421
2025-12-08 14:30:00,1001.0999755859376,1002.2999877929688,1000.7000122070312,1001.5999755859376,152690
2025-12-08 14:35:00,1002.0999755859376,1002.2999877929688,1001.2999877929688,1001.7999877929688,183479
2025-12-08 14:40:00,1002.0999755859376,1002.7000122070312,1001.2999877929688,1002.7000122070312,193283
2025-12-08 14:45:00,1002.5999755859376,1004.0,1002.2999877929688,1003.9000244140624,198016
2025-12-08 14:50:00,1003.9000244140624,1004.4000244140624,1003.4000244140624,1004.0,434681
2025-12-08 14:55:00,1004.0,1004.0,1003.0999755859376,1003.2000122070312,109879
2025-12-08 15:00:00,1003.2999877929688,1004.0,1003.2999877929688,1003.5,267957
2025-12-08 15:05:00,1003.2000122070312,1004.5999755859376,1003.0999755859376,1004.0,380726
2025-12-08 15:10:00,1004.0999755859376,1004.5,1002.5,1002.7999877929688,413123
2025-12-08 15:15:00,1002.7999877929688,1003.0999755859376,1002.2000122070312,1002.2000122070312,426894
2025-12-08 15:20:00,1002.5,1003.0,1002.2000122070312,1002.9000244140624,351845
2025-12-08 15:25:00,1002.7999877929688,1003.0999755859376,1001.0,1003.0999755859376,246432
2025-12-09 09:15:00,994.9000244140624,1000.9000244140624,994.9000244140624,999.7000122070312,0
2025-12-09 09:20:00,999.5,1001.5,998.5,1000.0,214935
2025-12-09 09:25:00,1000.0999755859376,1002.0,1000.0999755859376,1001.5,135505
2025-12-09 09:30:00,1001.4000244140624,1001.7000122070312,999.0999755859376,1000.0,182739
2025-12-09 09:35:00,1000.0,1000.0,998.5,999.0999755859376,161377
2025-12-09 09:40:00,999.2000122070312,1000.0,998.7000122070312,999.2000122070312,93002
2025-12-09 09:45:00,999.2000122070312,1000.0,999.0,999.0999755859376,117268
2025-12-09 09:50:00,999.2000122070312,1000.0,998.7000122070312,999.7000122070312,227989
2025-12-09 09:55:00,999.9000244140624,1001.0,999.7999877929688,1000.5999755859376,122210
2025-12-09 10:00:00,1000.9000244140624,1002.7000122070312,1000.0999755859376,1001.0999755859376,238154
2025-12-09 10:05:00,1001.0999755859376,1001.2999877929688,1000.4000244140624,1001.0999755859376,138288
2025-12-09 10:10:00,1001.0999755859376,1001.7000122070312,999.7000122070312,999.7999877929688,138605
2025-12-09 10:15:00,999.5999755859376,1002.0,999.5999755859376,1001.0999755859376,539125
2025-12-09 10:20:00,1001.0999755859376,1001.5,999.9000244140624,1001.2000122070312,70246
2025-12-09 10:25:00,1001.2000122070312,1001.2000122070312,999.9000244140624,1000.2000122070312,53093
2025-12-09 10:30:00,1000.2000122070312,1000.7000122070312,999.5,999.7999877929688,54242
2025-12-09 10:35:00,999.7000122070312,1000.2999877929688,998.9000244140624,1000.0,106534
2025-12-09 10:40:00,1000.5,1001.0,999.9000244140624,1000.2999877929688,52169
2025-12-09 10:45:00,1000.2999877929688,1000.2999877929688,999.5,1000.0999755859376,43343
2025-12-09 10:50:00,999.9000244140624,1000.0999755859376,999.5999755859376,1000.0,35614
2025-12-09 10:55:00,1000.0,1001.5,999.7000122070312,1001.2000122070312,46877
2025-12-09 11:00:00,1001.5,1002.0,1000.2000122070312,1001.0999755859376,69375
2025-12-09 11:05:00,1001.0,1002.0,1001.0,1002.0,67386
2025-12-09 11:10:00,1002.0,1002.7000122070312,1001.4000244140624,1002.5,77121
2025-12-09 11:15:00,1002.2000122070312,1002.7999877929688,1002.0,1002.5999755859376,74396
2025-12-09 11:20:00,1002.5999755859376,1002.5999755859376,1000.5999755859376,1001.0,160356
2025-12-09 11:25:00,1000.9000244140624,1001.7000122070312,1000.2000122070312,1000.4000244140624,81922
2025-12-09 11:30:00,1000.4000244140624,1001.2999877929688,999.7999877929688,1000.7999877929688,138375
2025-12-09 11:35:00,1000.7999877929688,1001.2999877929688,1000.0999755859376,1000.5999755859376,79084
2025-12-09 11:40:00,1000.5999755859376,1000.9000244140624,998.0,998.0,198750
2025-12-09 11:45:00,998.0999755859376,999.0,998.0,998.2999877929688,117065
2025-12-09 11:50:00,998.2999877929688,999.2999877929688,998.2000122070312,999.0999755859376,127731
2025-12-09 11:55:00,999.0999755859376,999.9000244140624,998.9000244140624,999.5,73925
2025-12-09 12:00:00,999.7000122070312,1000.0999755859376,999.2999877929688,1000.0,83827
2025-12-09 12:05:00,1000.0,1000.7999877929688,999.7999877929688,1000.2000122070312,123265
2025-12-09 12:10:00,1000.2000122070312,1000.2000122070312,999.5999755859376,999.7999877929688,70632
2025-12-09 12:15:00,999.7000122070312,999.7999877929688,999.2000122070312,999.2999877929688,51848
2025-12-09 12:20:00,999.2999877929688,1000.2999877929688,999.0,1000.2000122070312,88336
2025-12-09 12:25:00,1000.2000122070312,1000.5999755859376,999.2000122070312,999.2000122070312,115119
2025-12-09 12:30:00,999.2000122070312,999.9000244140624,999.0999755859376,999.5,106605
2025-12-09 12:35:00,999.5999755859376,999.7999877929688,999.0999755859376,999.2000122070312,57696
2025-12-09 12:40:00,999.0999755859376,999.7999877929688,999.0,999.5,52649
2025-12-09 12:45:00,999.7999877929688,999.7999877929688,999.5,999.7000122070312,61472
2025-12-09 12:50:00,999.7999877929688,999.7999877929688,999.2000122070312,999.5999755859376,54284
2025-12-09 12:55:00,999.5999755859376,999.9000244140624,998.7000122070312,999.2000122070312,139860
2025-12-09 13:00:00,999.0,999.5,998.5,999.5,76963
2025-12-09 13:05:00,999.5,999.9000244140624,999.0,999.0,69847
2025-12-09 13:10:00,999.0999755859376,999.2000122070312,998.2999877929688,998.7999877929688,89499
2025-12-09 13:15:00,998.7999877929688,999.2000122070312,998.5999755859376,998.9000244140624,74628
2025-12-09 13:20:00,998.9000244140624,999.0,998.0999755859376,998.4000244140624,87054
2025-12-09 13:25:00,998.4000244140624,999.2000122070312,998.2999877929688,999.0,62386
2025-12-09 13:30:00,999.0999755859376,1000.0,998.5,999.7000122070312,101472
2025-12-09 13:35:00,999.5999755859376,999.7999877929688,998.5,999.2999877929688,107640
2025-12-09 13:40:00,999.4000244140624,1000.0,999.2999877929688,999.7000122070312,88039
2025-12-09 13:45:00,999.7000122070312,1001.0,999.5,1000.9000244140624,117343
2025-12-09 13:50:00,1001.0,1001.2000122070312,1000.0999755859376,1001.0,124997
2025-12-09 13:55:00,1001.0,1001.0999755859376,1000.2000122070312,1000.4000244140624,100262
2025-12-09 14:00:00,1000.4000244140624,1000.7000122070312,999.5999755859376,1000.0999755859376,106997
2025-12-09 14:05:00,1000.0999755859376,1000.7000122070312,999.2999877929688,1000.2999877929688,128276
2025-12-09 14:10:00,1000.4000244140624,1000.4000244140624,999.5,999.7999877929688,124406
2025-12-09 14:15:00,999.7000122070312,1000.0,999.0,999.7999877929688,481841
2025-12-09 14:20:00,999.9000244140624,1000.0,998.4000244140624,998.5,174884
2025-12-09 14:25:00,998.5,999.4000244140624,998.4000244140624,998.7999877929688,68624
2025-12-09 14:30:00,1003.0999755859376,1003.0999755859376,998.2000122070312,999.0,143858
2025-12-09 14:35:00,999.0,999.7000122070312,998.7999877929688,999.7000122070312,161940
2025-12-09 14:40:00,999.7000122070312,1000.4000244140624,999.2999877929688,999.9000244140624,484211
2025-12-09 14:45:00,999.7000122070312,1000.0,998.9000244140624,999.2999877929688,135272
2025-12-09 14:50:00,999.2999877929688,999.9000244140624,999.0,999.0,113768
2025-12-09 14:55:00,999.0999755859376,1000.4000244140624,998.7999877929688,999.7000122070312,196681
2025-12-09 15:00:00,999.7999877929688,999.9000244140624,997.5999755859376,997.9000244140624,972158
2025-12-09 15:05:00,998.0,998.2000122070312,997.0999755859376,997.2000122070312,712811
2025-12-09 15:10:00,997.0,997.5,995.5,997.0,1306605
2025-12-09 15:15:00,996.7999877929688,997.0,995.5999755859376,995.7000122070312,803547
2025-12-09 15:20:00,995.5999755859376,996.7999877929688,995.5999755859376,996.4000244140624,761514
2025-12-09 15:25:00,996.2999877929688,997.5,995.0999755859376,997.0,544932
2025-12-10 09:15:00,997.0999755859376,998.2000122070312,994.4000244140624,997.5,0
2025-12-10 09:20:00,997.4000244140624,998.5,995.9000244140624,996.9000244140624,149656
