Datetime,open,high,low,close,volume,rsi_14,macd_12_26,macd_signal_9,macd_diff,bb_high_20,bb_low_20,bb_mid_20,bb_width_20,atr_14,ema_9,ema_21,ema_50,body_size,upper_wick,lower_wick,total_range,body_ratio,upper_wick_ratio,lower_wick_ratio,candle_direction,gap,rolling_vol_5,rolling_vol_10,volume_ratio_5
2025-12-02 13:35:00,285.2200012207031,285.32000732421875,285.1300048828125,285.20001220703125,152039,46.134344791943704,-0.05893362715607964,0.015892335255551126,-0.07482596241163077,286.3239309964445,284.6381631197664,285.48104705810545,1.6857678766781419,0.4216083523801211,285.2868865009166,285.39983388826835,285.1811563047356,0.019989013671875,0.100006103515625,0.07000732421875,0.19000244140625,0.10520397775887577,0.5263411223142533,0.36845484729597106,-1,-0.010009765625,0.09493836683405726,0.14723737259052008,0.8057283187491093
2025-12-02 13:40:00,285.1990051269531,285.3099975585937,285.0150146484375,285.2200012207031,128393,46.5719407774042,-0.06365476695634698,-1.7085186828493665e-05,-0.06363768176951848,286.32086459244556,284.65272854720286,285.4867965698242,1.6681360452427043,0.4125636779355548,285.2735094448739,285.3834854639442,285.18267963477354,0.02099609375,0.08999633789056816,0.183990478515625,0.29498291015619316,0.07117732016105403,0.3050899958645578,0.6237326500741204,1,-0.001007080078125,0.022589300152327362,0.07344301094032811,0.8993361080718485
2025-12-02 13:45:00,285.2200012207031,285.3999938964844,285.1400146484375,285.2699890136719,150068,47.71584266312534,-0.06264062500230239,-0.012541793149923272,-0.050098831852379115,286.30206111549626,284.708531535871,285.5052963256836,1.593529579625283,0.4016647900863634,285.27280535863355,285.37316760482855,285.1861035319852,0.04998779296875,0.1300048828125,0.079986572265625,0.259979248046875,0.19227608134698598,0.50005867310022,0.307665207088187,1,0.0,0.02635589640163602,0.07553661800838876,1.1150276252945226
2025-12-02 13:50:00,285.25,285.3599853515625,285.1499938964844,285.2099914550781,174910,46.43090855158219,-0.06591834609423586,-0.023217103738785792,-0.042701242355450066,286.30228907390443,284.7073026009003,285.50479583740236,1.5949864730041554,0.38797383758577497,285.26024257792244,285.3583334093967,285.187040313283,0.040008544921875,0.1099853515625,0.05999755859375,0.209991455078125,0.19052462397455183,0.5237610562961745,0.2857142721082906,-1,-0.019989013671875,0.027012708013027433,0.06956274407864435,1.21565738353214
2025-12-02 13:55:00,285.2200012207031,285.2746887207031,285.0150146484375,285.139892578125,115236,44.90925333124024,-0.073327088175688,-0.03323910062616624,-0.04008798754952177,286.28129078549665,284.6696400006362,285.47546539306643,1.6116507848604442,0.3788095686343357,285.236172577963,285.33847515200836,285.18519138249246,0.080108642578125,0.0546875,0.1248779296875,0.259674072265625,0.30849687377033075,0.21060053249387914,0.48090255522597847,-1,0.010009765625,0.04661828016054412,0.07199727917859368,0.7995326415465568
2025-12-02 14:00:00,285.1199951171875,285.7749938964844,285.1099853515625,285.69000244140625,172061,56.85821662554415,-0.03441261395295214,-0.03347380329152342,-0.0009388106614287225,286.2746188327489,284.67031219752454,285.4724655151367,1.6043066352243613,0.39925235265487424,285.3269385506517,285.37043217831723,285.20498789460675,0.57000732421875,0.084991455078125,0.010009765625,0.665008544921875,0.8571428442536566,0.1278050552118232,0.015052085497119573,1,-0.0198974609375,0.21963593139682094,0.1717599909348291,1.1615258118346437
2025-12-02 14:05:00,285.7099914550781,285.8475036621094,285.5799865722656,285.82000732421875,220420,59.11510151071576,0.006838860650532297,-0.025411270503112277,0.03225013115364457,286.2674471986633,284.6724850523132,285.46996612548827,1.594962146350099,0.3898426910255082,285.4255523053651,285.41130264612644,285.22910630361116,0.110015869140625,0.027496337890625,0.1300048828125,0.26751708984375,0.41124798827769327,0.10278347779145677,0.48596849655006197,1,0.019989013671875,0.3073254114313642,0.2311067712726695,1.3235338269113346
2025-12-02 14:10:00,285.79998779296875,286.0899963378906,285.75,285.9849853515625,330734,61.843049573912495,0.05224109665903143,-0.009880797070683539,0.062121893729714966,286.23159715954057,284.6908332603813,285.4612152099609,1.5407638991592876,0.3862822372301594,285.5374389146046,285.46345561934794,285.2587486192171,0.18499755859375,0.105010986328125,0.04998779296875,0.339996337890625,0.5441163110765611,0.30885915975164085,0.14702449975971743,1,-0.02001953125,0.375403247277601,0.3089146334191646,1.6318666299570619
2025-12-02 14:15:00,285.989990234375,286.1300048828125,285.7300109863281,285.739990234375,224090,55.88028339324914,0.06767353892234951,0.005630070127923071,0.06204346879442644,286.12126212614675,284.7471674392829,285.43421478271483,1.3740946868638275,0.3872616414626034,285.5779491785587,285.48859512980493,285.2776208394194,0.25,0.1400146484375,0.009979248046875,0.399993896484375,0.625009521263209,0.35004195355903356,0.02494850017737663,-1,0.0050048828125,0.319337907254212,0.31881221245172464,1.0545004851576996
2025-12-02 14:20:00,285.7200012207031,285.79998779296875,285.4200134277344,285.510009765625,175438,50.91732461601933,0.06064725499567203,0.016633507101472864,0.044013747894199165,286.0056474505126,284.79809400456554,285.40187072753906,1.2075534459470418,0.3867411217320157,285.564361295972,285.4905419148795,285.2867341306432,0.209991455078125,0.079986572265625,0.089996337890625,0.379974365234375,0.5526463592409318,0.21050517476681907,0.23684843967468502,-1,-0.019989013671875,0.17421921978012103,0.30945537807228324,0.7812918895953579
