Datetime,open,high,low,close,volume,rsi_14,macd_12_26,macd_signal_9,macd_diff,bb_high_20,bb_low_20,bb_mid_20,bb_width_20,atr_14,ema_9,ema_21,ema_50,body_size,upper_wick,lower_wick,total_range,body_ratio,upper_wick_ratio,lower_wick_ratio,candle_direction,gap,rolling_vol_5,rolling_vol_10,volume_ratio_5
2025-12-04 13:20:00,1544.5,1545.300048828125,1544.4000244140625,1544.800048828125,69295,32.57382180239762,-1.7598343386760007,-1.3266933581464615,-0.4331409805295392,1552.9920262584974,1543.5379664172838,1548.2649963378906,9.45405984121362,1.7502338204250847,1546.2645872351068,1548.1954139039199,1548.4637635701329,0.300048828125,0.5,0.0999755859375,0.9000244140625,0.3333785396296799,0.5555404793829003,0.11108096987661019,1,0.0999755859375,1.2481746441027857,1.1764150947933465,0.8589870411276401
2025-12-04 13:25:00,1544.800048828125,1545.0,1544.4000244140625,1544.699951171875,95085,32.281454456177244,-1.800098704080483,-1.4213744273332658,-0.3787242767472172,1552.2900120536465,1543.4099757393224,1547.8499938964844,8.880036314324116,1.6680725179616858,1545.9516600224606,1547.877644564643,1548.3161630839268,0.10009765625,0.199951171875,0.2999267578125,0.5999755859375,0.16683621288561085,0.3332655081788178,0.4998982622682267,-1,0.0,0.6534478876975334,1.225138239524505,1.0772697609918023
2025-12-04 13:30:00,1544.5,1545.300048828125,1544.199951171875,1544.4000244140625,107296,31.372818997267657,-1.8350566952160534,-1.5041108809098236,-0.3309458143062298,1551.521672755546,1543.3483223616415,1547.4349975585938,8.173350393904457,1.6275028849822797,1545.641332900781,1547.5614972782266,1548.1625890184418,0.0999755859375,0.800048828125,0.2000732421875,1.10009765625,0.09087882740293014,0.7272525455418855,0.18186861796508244,-1,-0.199951171875,0.6618090451999472,1.2675752725626752,1.1173873198365911
2025-12-04 13:35:00,1544.5,1544.5,1542.199951171875,1542.4000244140625,149721,26.097639105224502,-2.001077267242863,-1.6035041581764315,-0.3975731090664314,1551.0092869511934,1542.8907130488067,1546.95,8.118573902386743,1.6755418809210454,1544.9930712034375,1547.0922724723935,1547.9366060927798,2.0999755859375,0.0,0.2000732421875,2.300048828125,0.913013476552698,0.0,0.08698651909956821,-1,0.0999755859375,0.9889325306607415,1.6431868560315817,1.333066816723116
2025-12-04 13:40:00,1542.5,1542.5,1540.0,1540.800048828125,145650,22.795463258362958,-2.235979445717703,-1.729999215684686,-0.5059802300330172,1551.1673713987136,1541.8426383669114,1546.5050048828125,9.324733031802225,1.7344317465695422,1544.1544667283752,1546.5202521410963,1547.656741102009,1.699951171875,0.0,0.800048828125,2.5,0.6799804660300781,0.0,0.3200195299699219,-1,0.0999755859375,1.7612319523250413,2.115026662578727,1.2842850768982745
2025-12-04 13:45:00,1540.800048828125,1541.699951171875,1540.0999755859375,1540.5999755859375,90361,22.41354548151382,-2.410498625429682,-1.8660990976336853,-0.5443995277959965,1551.1334993722571,1540.9665128347742,1546.0500061035157,10.166986537482899,1.724827735095825,1543.4435684998878,1545.9820451815365,1547.3800051994178,0.2000732421875,0.89990234375,0.5,1.5999755859375,0.12504768366186722,0.5624475435968793,0.31250476649115816,-1,0.0,1.931825296505579,2.2329758636552763,0.7682282146457595
2025-12-04 13:50:00,1540.9000244140625,1541.9000244140625,1540.4000244140625,1541.0999755859375,105079,25.761033610345052,-2.479874066794764,-1.9888540914659012,-0.4910199753288629,1550.8889371470282,1540.3710726185968,1545.6300048828125,10.517864528431346,1.7087686111604088,1542.9748499170978,1545.5382206728457,1547.133729528301,0.199951171875,0.800048828125,0.5,1.5,0.13330078036132814,0.5333658818608942,0.33333333111111113,1,0.300048828125,1.583678116924707,2.0456198046521386,0.8784297792869104
2025-12-04 13:55:00,1541.199951171875,1541.5999755859375,1540.5,1540.5999755859375,56610,24.61721604972483,-2.545853411832468,-2.100253955539215,-0.44559945629325304,1550.7855670123677,1539.7044354290388,1545.2450012207032,11.081131583328897,1.6652833950730581,1542.4998750508657,1545.0892893013086,1546.8775038835024,0.5999755859375,0.4000244140625,0.0999755859375,1.0999755859375,0.5454444518163568,0.3636666263687083,0.09088891272382425,-1,0.0999755859375,0.7549971875082109,2.091682774329618,0.5170609092453051
2025-12-04 14:00:00,1540.699951171875,1541.5999755859375,1540.5,1541.199951171875,64529,28.70778610298933,-2.520672756082604,-2.1843377156478927,-0.3363350404347112,1550.3195544616053,1539.360438214176,1544.8399963378906,10.959116247429392,1.6249042658490895,1542.2398902750676,1544.7357131077238,1546.6548547575562,0.5,0.4000244140625,0.199951171875,1.0999755859375,0.4545555390925325,0.3636666263687083,0.1817778254476485,1,0.0999755859375,0.27927343897103885,1.8595221992817783,0.6980198126901711
2025-12-04 14:05:00,1541.199951171875,1542.9000244140625,1540.5,1542.5,171449,36.72059554320095,-2.368511107811628,-2.22117239408064,-0.14733871373098806,1549.8190384358768,1539.2509566813105,1544.5349975585937,10.568081754566265,1.680269990721476,1542.2919122200542,1544.532466461567,1546.4919192768677,1.300048828125,0.4000244140625,0.699951171875,2.4000244140625,0.5416814991925869,0.166675142990996,0.2916433536497928,1,0.0,0.7778276604998943,1.7368331089517715,1.7565488045766067
2025-12-04 14:10:00,1542.5,1547.0,1542.4000244140625,1543.0,333527,39.53534234862368,-2.1824185217553804,-2.213421619615588,0.031003097860207607,1549.232339932522,1539.2776576260715,1544.2549987792968,9.95468230645065,1.8888203903797633,1542.4335297760435,1544.3931513286973,1546.3549812660103,0.5,4.0,0.0999755859375,4.5999755859375,0.10869622883251347,0.8695698306601077,0.02173393833345423,1,0.0,1.018347672869731,1.5311953827374871,2.2807011545497993
2025-12-04 14:15:00,1543.199951171875,1544.0,1542.300048828125,1543.0999755859375,67414,40.108992624646106,-2.0037733603342076,-2.1714919677593123,0.1677186074251047,1548.8230496747374,1539.256943001044,1544.0399963378907,9.566106673693412,1.8753297319151374,1542.5668189380224,1544.2755898975372,1546.227333984439,0.0999755859375,0.800048828125,0.7999267578125,1.699951171875,0.05881085704310029,0.4706304726013178,0.47055866447306005,-1,0.199951171875,1.1211721990964265,1.2987695753135564,0.48602149297286157
2025-12-04 14:20:00,1543.199951171875,1543.9000244140625,1542.0999755859375,1543.4000244140625,63456,41.890849413141325,-1.8170386594235879,-2.1006013060921678,0.2835626466685799,1548.4126806475545,1539.2873193524454,1543.85,9.125361295109087,1.8699525245015562,1542.7334600332304,1544.1959930354033,1546.116459099326,0.2000732421875,0.5,1.0999755859375,1.800048828125,0.11114878549401136,0.2777702412345763,0.6110809677160075,1,0.0999755859375,0.8677780932556235,1.1166001519539506,0.4530144565411063
2025-12-04 14:25:00,1543.300048828125,1543.800048828125,1542.699951171875,1543.300048828125,63212,41.44835762943475,-1.6580048104724483,-2.012082006968224,0.35407719649577585,1548.1088340858057,1539.2811683556004,1543.695001220703,8.827665730205354,1.8149628910550164,1542.8467777922094,1544.1145435620144,1546.0060116377103,0.0,0.5,0.60009765625,1.10009765625,0.0,0.45450510017387286,0.5454948907360252,0,-0.0999755859375,0.3507271336228893,1.1974176501548448,0.45212271370898743
2025-12-04 14:30:00,1543.300048828125,1544.0,1541.0,1542.800048828125,147012,39.21723352459545,-1.5543970392375286,-1.9205450134220852,0.3661479741845566,1547.6847320460888,1539.3052703953176,1543.4950012207032,8.37946165077119,1.8996083988368009,1542.8374319993925,1543.9950440407517,1545.8802876059622,0.5,0.699951171875,1.800048828125,3.0,0.1666666661111111,0.23331705651394316,0.6000162740416124,-1,0.0,0.23874724114426013,1.1481621226137833,1.0895895621392535
2025-12-04 14:35:00,1542.800048828125,1544.300048828125,1541.5,1544.0,82181,46.6406703946564,-1.3597863325167054,-1.8083932772410094,0.44860694472430396,1547.0425138010764,1539.5774935231425,1543.3100036621095,7.465020277933945,1.9639255723573865,1543.069945599514,1543.9954945825016,1545.806550837101,1.199951171875,0.300048828125,1.300048828125,2.800048828125,0.4285465151666871,0.10715842668155819,0.4642950545803884,1,0.0,0.4438360953426485,1.1382447581854997,0.9707755005609863
2025-12-04 14:40:00,1544.199951171875,1544.9000244140625,1542.4000244140625,1542.4000244140625,149289,39.68164134624811,-1.3194507961288764,-1.7106047810185827,0.3911539848897063,1546.2352969286242,1539.8647152784072,1543.0500061035157,6.370581650216991,2.0022166029032875,1542.9359613624238,1543.850451839916,1545.6729615656093,1.7999267578125,0.7000732421875,0.0,2.5,0.7199707002451172,0.28002929575488283,0.0,-1,0.199951171875,0.6099072198487344,1.0296344673983024,1.4776699990100488
2025-12-04 14:45:00,1542.4000244140625,1544.300048828125,1541.5,1544.0,248703,48.03199043533644,-1.1451790237717887,-1.597519629569224,0.4523406057974353,1545.9922202660553,1539.957791940976,1542.9750061035156,6.034428325079261,2.059204618990553,1543.1487690899392,1543.8640471271965,1545.607355229703,1.5999755859375,0.300048828125,0.9000244140625,2.800048828125,0.5714098854821738,0.10715842668155819,0.32143168426490176,1,0.0,0.714126604487459,0.8260464946164305,1.8011593329633673
2025-12-04 14:50:00,1544.0999755859375,1546.5999755859375,1543.5999755859375,1546.4000244140625,253568,57.52985276335528,-0.8041358981677149,-1.4388428832889222,0.6347069851212073,1546.0962995674738,1539.8937150809636,1542.9950073242187,6.202584486510204,2.1264042890626564,1543.799020154764,1544.0945905169117,1545.6384402957565,2.300048828125,0.199951171875,0.5,3.0,0.7666829401527235,0.06665039040283204,0.1666666661111111,1,0.0999755859375,1.559482085635253,1.1580163874855465,1.4394955225811639
2025-12-04 14:55:00,1547.0,1549.199951171875,1546.0,1548.699951171875,246038,64.2691702770951,-0.34430298548249993,-1.2199349037276377,0.8756319182451378,1547.1530459055148,1539.2669614187039,1543.2100036621093,7.886084486810887,2.203086209263538,1544.7792063581865,1544.513259667363,1545.7584995458003,1.699951171875,0.5,1.0,3.199951171875,0.5312428456733267,0.1562523837338752,0.3125047674677504,1,0.5999755859375,2.4677712658237665,1.954720431955014,1.2555790642583045
2025-12-04 15:00:00,1548.5999755859375,1550.4000244140625,1545.300048828125,1545.9000244140625,576270,53.20113789425008,-0.20346733388237226,-1.0166413897585846,0.8131740558762124,1547.3241989473145,1539.2058059354981,1543.2650024414063,8.118393011816352,2.410006879025964,1545.0033699693618,1544.6393291897903,1545.7640495406342,2.699951171875,1.800048828125,0.5999755859375,5.0999755859375,0.5294047238237192,0.35295243952909683,0.11764283468639027,-1,-0.0999755859375,2.4014371004666795,1.9866052648660009,1.9549579745268248
2025-12-04 15:05:00,1545.9000244140625,1545.9000244140625,1544.300048828125,1544.5999755859375,257089,48.98308931932232,-0.1945148941726984,-0.8522160906414074,0.657701196468709,1547.3123599408573,1539.2076473833613,1543.2600036621093,8.104712557495986,2.3521475009482167,1544.922691092677,1544.63575158944,1545.7183995816265,1.300048828125,0.0,0.2999267578125,1.5999755859375,0.8125429109206138,0.0,0.1874570828292909,-1,0.0,1.829468190058352,1.9334567329083099,0.8127148048768511
2025-12-04 15:10:00,1544.699951171875,1544.699951171875,1539.0,1539.800048828125,522350,37.242516140367684,-0.5681843207307793,-0.7954097366592818,0.22722541592850254,1547.3130320463574,1538.7469777192678,1543.0300048828126,8.56605432708966,2.5912763345858445,1543.8981626397667,1544.1961422475022,1545.4863073952147,4.89990234375,0.0,0.800048828125,5.699951171875,0.8596393525844508,0.0,0.14036064566114825,-1,0.0999755859375,3.3025466989696426,2.440127323574666,1.4077124369715814
2025-12-04 15:15:00,1539.800048828125,1540.199951171875,1534.4000244140625,1536.199951171875,534911,31.20181511913951,-1.1416575098919566,-0.8646592913058169,-0.2769982185861397,1547.9363662637418,1537.5036361776645,1542.7200012207031,10.4327300860773,2.8204656505306054,1542.3585203461885,1543.4692157860816,1545.1221365629267,3.60009765625,0.39990234375,1.7999267578125,5.7999267578125,0.6207143297445138,0.06894955053041595,0.3103361180009106,-1,0.0,4.99829626754348,3.5212991403530505,1.2517468869608226
