Datetime,open,high,low,close,volume,rsi_14,macd_12_26,macd_signal_9,macd_diff,bb_high_20,bb_low_20,bb_mid_20,bb_width_20,atr_14,ema_9,ema_21,ema_50,body_size,upper_wick,lower_wick,total_range,body_ratio,upper_wick_ratio,lower_wick_ratio,candle_direction,gap,rolling_vol_5,rolling_vol_10,volume_ratio_5
2025-12-02 13:35:00,181.63999938964844,181.659896850586,181.33999633789065,181.3500061035156,780569,41.30088159027203,-0.2025647648431459,-0.2388124379770149,0.03624767313386901,182.33766361182657,181.20747646385703,181.7725700378418,1.1301871479695365,0.49977669369229233,181.63479588270195,181.77192965158625,182.38089861473026,0.2899932861328409,0.019897460937556843,0.010009765624943157,0.3199005126953409,0.9065108230817668,0.06219890098931256,0.031290244669203035,-1,-0.009994506835965922,0.16176514112674456,0.19721372263153752,0.9533643887281991
2025-12-02 13:40:00,181.33999633789065,181.5800018310547,181.33999633789065,181.51499938964844,619942,44.28826614867969,-0.1993113395588182,-0.23091221829337558,0.031600878734557386,182.33696187086824,181.18466746262786,181.76081466674805,1.1522944082403797,0.48122160794027385,181.61083658409126,181.74857235504643,182.3469417823741,0.17500305175778408,0.06500244140625,0.0,0.24000549316403408,0.7291626627335147,0.270837295600774,0.0,1,-0.010009765624943157,0.1578863541472799,0.19759867014069732,0.8072523040094399
2025-12-02 13:45:00,181.5,181.52999877929688,181.1999969482422,181.3699951171875,817296,42.25302189390721,-0.20605829772830475,-0.22594143418036142,0.019883136452056666,182.34518212625082,181.16244726828043,181.75381469726562,1.182734857970388,0.47042019530558915,181.56266829071052,181.7141562425138,182.30863014844522,0.1300048828125,0.029998779296875,0.1699981689453125,0.3300018310546875,0.3939519925010229,0.09090488465457876,0.5151430925415371,-1,-0.0149993896484375,0.16305396400377706,0.1589306777072992,1.0395041491337587
2025-12-02 13:50:00,181.38999938964844,181.5166015625,181.17999267578125,181.44500732421875,685838,43.69452089477824,-0.20301225359386876,-0.2213555980630629,0.01834334446919414,182.3479909329208,181.1361399264542,181.7420654296875,1.2118510064665884,0.4608622446922435,181.53913609741218,181.68968815903244,182.27476258671084,0.0550079345703125,0.07159423828125,0.2100067138671875,0.33660888671875,0.16341794618777947,0.21269265007297122,0.6238893740311813,1,0.0200042724609375,0.12182662692267054,0.1621769475501002,0.9457389910525066
2025-12-02 13:55:00,181.4499969482422,181.47000122070312,181.02999877929688,181.2050018310547,823971,40.23392119572367,-0.21745795917007626,-0.22057607028446558,0.0031181111143893103,182.35154226936794,181.0630985387375,181.70732040405272,1.2884437306304335,0.45937225874324394,181.47230924414072,181.64562576557992,182.23281118452826,0.2449951171875,0.0200042724609375,0.1750030517578125,0.44000244140625,0.5568039823516765,0.045464002295904825,0.39773199262527265,-1,0.0049896240234375,0.1162217026005914,0.18594124180068797,1.105225162677686
2025-12-02 14:00:00,181.2050018310547,181.3099975585937,180.97999572753903,181.22479248046875,794509,40.651327438950965,-0.22471892501962998,-0.22140464123149844,-0.0033142837881315335,182.3495544524499,181.00255583807743,181.67605514526366,1.3469986143724668,0.45013151390834505,181.4228058914063,181.60736819420617,182.19328103927103,0.0197906494140625,0.08520507812494316,0.22500610351565342,0.3300018310546591,0.059971330313834594,0.25819576597704624,0.681832873406258,1,0.0,0.13540051145801008,0.20449518142853998,1.0617360798555326
2025-12-02 14:05:00,181.2100067138672,181.38999938964844,181.1002960205078,181.1197967529297,657403,39.091478509648795,-0.23622254404995147,-0.22436822179518906,-0.011854322254762406,182.30067206725576,180.94741753235363,181.6240447998047,1.3532545349021348,0.43867236071065074,181.362204063711,181.5630435177265,182.15118361627725,0.0902099609375,0.17999267578125,0.019500732421875,0.289703369140625,0.3113873272900664,0.62129988374723,0.06731275444463886,-1,-0.0147857666015625,0.1317322000560318,0.21626157479905306,0.8698068836419515
2025-12-02 14:10:00,181.1199951171875,181.3600006103516,181.08999633789065,181.28500366210932,735099,42.80999091977839,-0.22936445744053913,-0.2253674689242591,-0.003996988516280026,182.23197211584255,180.93170738855196,181.58183975219725,1.300264727290596,0.4266246401213855,181.34676398339067,181.53776716721583,182.11721577493734,0.16500854492181816,0.07499694824227277,0.02999877929684658,0.2700042724609375,0.6111330658086527,0.2777620693965209,0.1111048277583768,1,0.0001983642578125,0.12113112355373407,0.19418777676560597,0.9942315287192642
2025-12-02 14:15:00,181.2899932861328,181.3500061035156,181.1649932861328,181.19500732421875,508702,41.329740571947355,-0.22855666773568828,-0.22600530868654495,-0.0025513590491433313,182.1726942617133,180.90548566992734,181.53908996582032,1.267208591785959,0.40936665278291395,181.31641265155628,181.50660718148885,182.08105073765427,0.0949859619140625,0.06001281738278408,0.0300140380859375,0.18501281738278408,0.5134020341062102,0.3243711164881556,0.1622267953553278,-1,0.004989624023494343,0.05947171458408738,0.1641876996039995,0.7226529427073464
2025-12-02 14:20:00,181.19520568847656,181.22999572753903,180.8101043701172,180.8665008544922,862374,36.3842714747059,-0.25152479398232686,-0.23110920574570135,-0.02041558823662551,182.09256607985566,180.8516432096951,181.47210464477538,1.2409228701605457,0.41011841739998056,181.22643029214348,181.4484156972164,182.03342133047144,0.328704833984375,0.03479003906247158,0.056396484375,0.4198913574218466,0.7828330360841631,0.08285485666467522,0.13431208343547799,-1,0.0001983642578125,0.16312246020637566,0.18348705103097424,1.2118506377162614
2025-12-02 14:25:00,180.8759002685547,181.0198974609375,180.75,181.0,878438,39.54990781520679,-0.2560038807848173,-0.23608814075352452,-0.01991574003129276,181.93247632945423,180.881842518202,181.40715942382812,1.0506338112522258,0.4001026347955176,181.1811442337148,181.4076506338331,181.9928950037863,0.1240997314453125,0.0198974609375,0.1259002685546875,0.2698974609375,0.45980323940882795,0.0737222948714019,0.4664744286686634,1,0.0093994140625,0.1642707268931749,0.19680325335275448,1.2059776782968388
2025-12-02 14:30:00,180.97999572753903,181.32000732421875,180.9349975585937,181.26010131835932,880125,45.26484690333092,-0.23584689056681896,-0.23603989071618342,0.00019300014936446397,181.90512220084034,180.87071703255808,181.3879196166992,1.0344051682822624,0.3990245727119133,181.1969356506437,181.39423705969912,181.96415799651464,0.2801055908202841,0.05990600585943184,0.04499816894534092,0.38500976562505684,0.7275285162968587,0.15559606444323512,0.11687539328653969,1,-0.02000427246096592,0.18106197599086168,0.1693125536222955,1.1386606284824334
